"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2020-01-31 00:00:00",21571,20404,0,0,0,59147.28571428572,68226.57142857143
"2020-02-01 00:00:00",41515,31518,0,2372,0,62054.57142857143,59933.142857142855
"2020-02-02 00:00:00",121392,0,0,4436,98533,91527.57142857143,52084.57142857143
"2020-02-03 00:00:00",43086,9099,0,5014,0,97183.42857142857,50466.142857142855
"2020-02-04 00:00:00",0,0,0,1227,0,75618.57142857143,67737
"2020-02-05 00:00:00",93140,2428,0,0,0,79426,71022.85714285714
"2020-02-06 00:00:00",0,4630,0,0,0,71481.57142857143,55638.42857142857
"2020-02-07 00:00:00",46638,0,0,0,0,72147.57142857143,74324.42857142857
"2020-02-08 00:00:00",0,0,0,0,0,61375.28571428572,88263.85714285714
"2020-02-09 00:00:00",93263,0,0,0,0,42646.857142857145,96095.57142857143
"2020-02-10 00:00:00",0,0,0,0,0,34475.28571428572,90417.57142857143
"2020-02-11 00:00:00",0,4916,0,2400,0,35345.142857142855,79280.71428571429
"2020-02-12 00:00:00",40826,11009,0,0,2049,29390.285714285714,92151.14285714286
"2020-02-13 00:00:00",32060,0,4566,5034,0,34680.42857142857,100399.85714285714
"2020-02-14 00:00:00",0,0,0,510,0,28090.714285714286,80484.57142857143
"2020-02-15 00:00:00",10834,4630,2603,0,122101,48115,67943
"2020-02-16 00:00:00",0,0,0,2302,380,35175,59611.71428571428
"2020-02-17 00:00:00",11101,0,0,2907,51398,44518.857142857145,59902.57142857143
"2020-02-18 00:00:00",0,0,0,1227,41587,49590,53665.28571428572
"2020-02-19 00:00:00",81860,4630,0,0,0,54248,59335
"2020-02-20 00:00:00",69815,6243,0,0,0,59161.857142857145,57074
"2020-02-21 00:00:00",99355,20387,0,0,7213,77225.57142857143,49273.71428571428
"2020-02-22 00:00:00",0,23103,0,6744,0,61465.142857142855,48799.71428571428
"2020-02-23 00:00:00",0,4630,0,0,0,61743.28571428572,64999.142857142855
"2020-02-24 00:00:00",19013,0,2603,2327,0,55820,63042.71428571428
"2020-02-25 00:00:00",0,0,0,4066,0,50284.57142857143,64132.71428571428
"2020-02-26 00:00:00",0,26439,0,0,39793,47390.42857142857,41452
"2020-02-27 00:00:00",0,11533,0,0,0,38172.57142857143,47656
"2020-02-28 00:00:00",40026,0,0,0,0,25754,53079.142857142855
"2020-02-29 00:00:00",214067,5775,0,0,0,52896.28571428572,52361
"2020-03-01 00:00:00",0,24536,0,0,0,55740,44531.42857142857
"2020-03-02 00:00:00",0,4916,0,1115,0,53181,43523
"2020-03-03 00:00:00",0,0,0,0,0,52600.142857142855,42841.57142857143
"2020-03-04 00:00:00",11221,0,0,0,11290,46354.42857142857,51829.857142857145
"2020-03-05 00:00:00",40886,0,0,0,6260,51442.142857142855,41076.71428571428
"2020-03-06 00:00:00",78531,4916,3190,0,0,58100.857142857145,41113.71428571428
"2020-03-07 00:00:00",22268,0,0,2372,0,30214.85714285714,50256.42857142857
"2020-03-08 00:00:00",0,1893,0,0,0,26980.14285714286,42761.57142857143
"2020-03-09 00:00:00",117577,0,0,0,0,42915.28571428572,49118.57142857143
"2020-03-10 00:00:00",0,29864,0,3221,0,47641.71428571428,55056.42857142857
"2020-03-11 00:00:00",0,0,0,0,10961,45991.57142857143,47251.857142857145
"2020-03-12 00:00:00",0,0,22786,0,0,42511.42857142857,49692.42857142857
"2020-03-13 00:00:00",30703,0,0,0,126148,52542,57992.28571428572
"2020-03-14 00:00:00",32476,0,0,0,0,53661.28571428572,56426.71428571428
"2020-03-15 00:00:00",0,4916,0,0,0,54093.142857142855,57258.28571428572
"2020-03-16 00:00:00",0,0,0,557,0,37376,69258.42857142857
"2020-03-17 00:00:00",25837,0,0,0,0,36340.57142857143,59686.28571428572
"2020-03-18 00:00:00",0,0,0,1701,0,35017.71428571428,58905.57142857143
"2020-03-19 00:00:00",0,23934,0,511,12081,36980.71428571428,59110.57142857143
"2020-03-20 00:00:00",155049,4916,0,0,9774,38822,57777
"2020-03-21 00:00:00",113941,0,0,1935,0,50736.42857142857,77082.14285714286
"2020-03-22 00:00:00",30703,0,0,0,10530,55924.57142857143,72441.57142857143
"2020-03-23 00:00:00",70931,4916,0,4340,0,67300.42857142857,53761.57142857143
"2020-03-24 00:00:00",80356,27471,8965,7486,78302,92549.71428571429,56637.142857142855
"2020-03-25 00:00:00",51255,2715,0,0,10347,101495,65023.28571428572
"2020-03-26 00:00:00",0,24948,0,1679,223,100112.57142857143,68152.57142857143
"2020-03-27 00:00:00",23214,4916,0,0,0,79882.57142857143,60181
"2020-03-28 00:00:00",0,0,0,0,516,63402.42857142857,34079.142857142855
"2020-03-29 00:00:00",3848,0,0,0,0,58061.71428571428,41944
"2020-03-30 00:00:00",32379,0,12342,0,1902,53267,43275.28571428572
"2020-03-31 00:00:00",81015,0,0,2867,10347,37788.142857142855,48873.142857142855
"2020-04-01 00:00:00",61340,4916,0,0,0,38065,48288.71428571428
"2020-04-02 00:00:00",27104,0,0,2334,0,38434.857142857145,64960.71428571428
"2020-04-03 00:00:00",118114,0,0,1227,57446,59671.57142857143,73856.42857142857
"2020-04-04 00:00:00",0,12251,0,0,0,61348,80320.57142857143
"2020-04-05 00:00:00",29068,4630,0,0,0,65612.42857142857,77766.85714285714
"2020-04-06 00:00:00",40841,0,0,5913,0,65630.85714285714,81524.57142857143
"2020-04-07 00:00:00",27552,0,0,0,0,56105.42857142857,74820.85714285714
"2020-04-08 00:00:00",15365,0,0,0,0,48835.28571428572,70715.14285714286
"2020-04-09 00:00:00",27083,0,3330,0,32229,53578.57142857143,50462.42857142857
"2020-04-10 00:00:00",0,3785,0,0,4170,29459.714285714286,58859.57142857143
"2020-04-11 00:00:00",0,0,0,0,0,27709.571428571428,51846.57142857143
"2020-04-12 00:00:00",27678,27931,0,0,882,30965.714285714286,54555.42857142857
"2020-04-13 00:00:00",46316,25186,0,3947,0,35065.142857142855,55350.857142857145
"2020-04-14 00:00:00",59950,0,4566,4175,0,40942.28571428572,81390
"2020-04-15 00:00:00",0,0,0,5387,99305,53703.42857142857,77721
"2020-04-16 00:00:00",0,27772,0,7021,8436,50930.28571428572,73118.28571428571
"2020-04-17 00:00:00",50858,4916,0,0,0,57761.57142857143,78179.71428571429
"2020-04-18 00:00:00",137790,0,0,0,0,77445.85714285714,87471
"2020-04-19 00:00:00",0,11009,2292,3631,0,71794.42857142857,78326.85714285714
"2020-04-20 00:00:00",57198,0,0,0,0,69187,76024.85714285714
"2020-04-21 00:00:00",3934,4916,3159,1916,7777,62474.28571428572,48141
"2020-04-22 00:00:00",0,11824,0,0,86393,61549.142857142855,43946.28571428572
"2020-04-23 00:00:00",0,0,0,0,0,55373.42857142857,47780.142857142855
"2020-04-24 00:00:00",70422,0,0,0,922,57597.857142857145,36578.42857142857
"2020-04-25 00:00:00",0,4916,0,0,6419,39532.857142857145,36142
"2020-04-26 00:00:00",69496,25186,0,0,0,50640,39324.71428571428
"2020-04-27 00:00:00",29025,0,0,5179,0,47355.28571428572,37052.28571428572
"2020-04-28 00:00:00",31517,4916,3116,0,3820,50450.71428571428,39940.142857142855
"2020-04-29 00:00:00",94881,0,0,0,0,49974.142857142855,56515.857142857145
"2020-04-30 00:00:00",72559,0,0,0,0,60339.71428571428,69562.85714285714
"2020-05-01 00:00:00",101366,0,0,0,0,64628.42857142857,69551.71428571429
"2020-05-02 00:00:00",0,0,0,0,1236,63185.71428571428,65042
"2020-05-03 00:00:00",0,8868,0,0,0,50926.57142857143,63777.142857142855
"2020-05-04 00:00:00",127254,25408,0,2330,8898,69453.14285714286,66077.71428571429
"2020-05-05 00:00:00",126971,32512,0,0,0,86040.57142857143,86236.85714285714
"2020-05-06 00:00:00",0,4630,0,0,116389,89774.71428571429,73498.71428571429
"2020-05-07 00:00:00",0,25921,0,0,0,83112.14285714286,76086.28571428571
"2020-05-08 00:00:00",37372,0,0,4932,0,74674.85714285714,87001.71428571429
"2020-05-09 00:00:00",106554,0,0,0,12144,91455.28571428571,84982.28571428571
"2020-05-10 00:00:00",11123,21751,0,0,83174,106766.85714285714,89397.85714285714
"2020-05-11 00:00:00",148448,0,0,5033,10347,106758,92527.85714285714
"2020-05-12 00:00:00",0,39976,0,3277,16065,92448.85714285714,76485
"2020-05-13 00:00:00",75169,0,0,0,0,85898.71428571429,76551.71428571429
"2020-05-14 00:00:00",26889,24722,0,0,0,89568.71428571429,68315.14285714286
"2020-05-15 00:00:00",30617,0,2603,0,0,88270.85714285714,47915.142857142855
"2020-05-16 00:00:00",24994,0,2732,0,10347,76753,48569.42857142857
"2020-05-17 00:00:00",0,4916,0,0,381,60931.28571428572,47392.142857142855
"2020-05-18 00:00:00",96820,34561,2603,2327,0,57000.42857142857,41941.28571428572
"2020-05-19 00:00:00",0,12655,0,0,0,50334.142857142855,44521.71428571428
"2020-05-20 00:00:00",0,0,0,0,36859,44861.28571428572,47956.142857142855
"2020-05-21 00:00:00",61179,4916,0,0,0,46930.42857142857,48920.28571428572
"2020-05-22 00:00:00",0,0,0,0,14347,44234.28571428572,70928.85714285714
"2020-05-23 00:00:00",0,0,0,0,0,38795.142857142855,68746.28571428571
"2020-05-24 00:00:00",0,4916,0,0,0,38740.71428571428,68313.28571428571
"2020-05-25 00:00:00",32820,0,0,583,0,24039.285714285714,70452.71428571429
"2020-05-26 00:00:00",44388,0,0,4368,0,29196.714285714286,82047.57142857143
"2020-05-27 00:00:00",0,0,0,4756,10347,26088.85714285714,82407.85714285714
"2020-05-28 00:00:00",12939,12902,0,0,0,20338.428571428572,74423.85714285714
"2020-05-29 00:00:00",0,30174,0,0,0,22599.428571428572,58838.57142857143
"2020-05-30 00:00:00",52789,0,6174,0,0,31022.85714285714,64550.42857142857
"2020-05-31 00:00:00",0,17243,0,0,0,32783.857142857145,68706.28571428571
"2020-06-01 00:00:00",91727,0,0,582,0,41199.142857142855,70728.85714285714
"2020-06-02 00:00:00",45365,4630,0,0,71933,51652.28571428572,55917
"2020-06-03 00:00:00",71377,0,0,0,10453,61184.71428571428,50794
"2020-06-04 00:00:00",33693,0,0,0,8842,63569.57142857143,51824
"2020-06-05 00:00:00",0,0,0,0,0,59259,45871.142857142855
"2020-06-06 00:00:00",20068,0,0,0,0,53702.42857142857,54388
"2020-06-07 00:00:00",0,4630,0,0,0,51900.57142857143,62633.142857142855
"2020-06-08 00:00:00",35736,11023,0,580,3228,45937.57142857143,56823.57142857143
"2020-06-09 00:00:00",0,13161,0,0,2493,30755.428571428572,79197.14285714286
"2020-06-10 00:00:00",193169,0,0,0,0,46660.857142857145,89862.85714285714
"2020-06-11 00:00:00",0,4916,0,0,11306,42901.71428571428,91983.28571428571
"2020-06-12 00:00:00",168337,25939,0,0,2117,70958,97860.71428571429
"2020-06-13 00:00:00",13348,25037,0,0,0,73574.85714285714,95096.28571428571
"2020-06-14 00:00:00",0,0,0,0,38442,78405.14285714286,84371.28571428571
"2020-06-15 00:00:00",73063,4916,0,0,0,82320.85714285714,92674.71428571429
"2020-06-16 00:00:00",160816,3785,0,0,0,103599,65308.857142857145
"2020-06-17 00:00:00",0,27275,0,0,0,79899.85714285714,58533.857142857145
"2020-06-18 00:00:00",5639,0,0,0,0,78388,57744.142857142855
"2020-06-19 00:00:00",55725,4916,0,1679,57253,67413.71428571429,50301.57142857143
"2020-06-20 00:00:00",0,0,634,0,44648,68398.85714285714,44549.142857142855
"2020-06-21 00:00:00",15632,0,0,2237,1858,65725.42857142857,41439.857142857145
"2020-06-22 00:00:00",1959,25120,0,557,0,58533.71428571428,39766.28571428572
"2020-06-23 00:00:00",22771,4916,0,0,66285,48444,38142.142857142855
"2020-06-24 00:00:00",39727,31560,0,0,436,54793.71428571428,38040.857142857145
"2020-06-25 00:00:00",145967,0,0,0,0,74840.57142857143,36201
"2020-06-26 00:00:00",31069,21475,2603,0,79100,76936.85714285714,49867.42857142857
"2020-06-27 00:00:00",0,4916,0,0,1582,71396.28571428571,46363.28571428572
"2020-06-28 00:00:00",28696,27275,0,0,0,76573.85714285714,46099.57142857143
"2020-06-29 00:00:00",16750,36550,0,583,0,80323.42857142857,45990.28571428572
"2020-06-30 00:00:00",87554,0,0,1968,0,79687.71428571429,52473.57142857143
"2020-07-01 00:00:00",0,22641,0,0,0,72676,50309
"2020-07-02 00:00:00",0,0,0,0,971,51962.28571428572,47996.28571428572
"2020-07-03 00:00:00",42631,0,0,1701,0,39117.28571428572,59959.57142857143
"2020-07-04 00:00:00",77895,0,0,0,2094,49616,63720.857142857145
"2020-07-05 00:00:00",2379,10602,0,0,0,43474.57142857143,66273.71428571429
"2020-07-06 00:00:00",16046,37269,0,583,43655,49713.142857142855,64163.28571428572
"2020-07-07 00:00:00",76208,11824,0,0,0,49500.142857142855,62944.28571428572
"2020-07-08 00:00:00",70529,0,0,438,37386,61745,66123
"2020-07-09 00:00:00",80159,0,0,0,0,73057.57142857143,67114.28571428571
"2020-07-10 00:00:00",15271,27275,0,0,10886,74357.57142857143,58897.42857142857
"2020-07-11 00:00:00",75560,0,0,0,0,73724.85714285714,55688.71428571428
"2020-07-12 00:00:00",157605,4916,0,0,0,95087.85714285714,68271.28571428571
"2020-07-13 00:00:00",31968,0,0,0,140827,105836.57142857143,78706.28571428571
"2020-07-14 00:00:00",19576,28391,0,2905,0,100528.14285714286,77817.42857142857
"2020-07-15 00:00:00",0,0,0,0,0,85048.85714285714,75436.42857142857
"2020-07-16 00:00:00",49724,4059,2275,0,2302,81934.85714285714,85201
"2020-07-17 00:00:00",51334,0,0,3656,0,82157.28571428571,68114.42857142857
"2020-07-18 00:00:00",15864,15339,0,0,0,75820.71428571429,70619.85714285714
"2020-07-19 00:00:00",0,4630,0,2083,0,53562.42857142857,72014
"2020-07-20 00:00:00",54198,27007,0,583,15383,42759.28571428572,66500.71428571429
"2020-07-21 00:00:00",7025,0,0,0,0,36495.28571428572,63153.857142857145
"2020-07-22 00:00:00",16115,0,0,0,0,38797.42857142857,57302.857142857145
"2020-07-23 00:00:00",56030,38809,0,0,10347,45486.857142857145,48704
"2020-07-24 00:00:00",87510,0,0,0,0,50132.57142857143,64067.857142857145
"2020-07-25 00:00:00",0,0,0,0,0,45674.857142857145,61586.71428571428
"2020-07-26 00:00:00",108881,11824,0,0,0,61959.28571428572,42404.57142857143
"2020-07-27 00:00:00",19970,4630,0,1140,74634,62416.857142857145,37271.857142857145
"2020-07-28 00:00:00",0,0,0,0,43510,67629,54562.71428571428
"2020-07-29 00:00:00",84567,0,0,0,660,77502.28571428571,73638.14285714286
"2020-07-30 00:00:00",0,0,0,0,0,62475.57142857143,73036
"2020-07-31 00:00:00",33543,0,0,0,0,54766,64271.142857142855
"2020-08-01 00:00:00",14770,22987,2275,1695,0,60727.28571428572,62312.71428571428
"2020-08-02 00:00:00",46710,0,0,2701,0,50542.57142857143,68059.71428571429
"2020-08-03 00:00:00",89107,0,0,1163,10853,50649.57142857143,65369.71428571428
"2020-08-04 00:00:00",8336,32885,0,0,0,50322.57142857143,51095.28571428572
"2020-08-05 00:00:00",170441,3949,0,0,36859,68325.71428571429,43334
"2020-08-06 00:00:00",46034,0,0,0,0,74902,42640.28571428572
"2020-08-07 00:00:00",54568,4630,0,0,0,78567.14285714286,45793.857142857145
"2020-08-08 00:00:00",0,0,0,2827,0,73009.71428571429,53603.71428571428
"2020-08-09 00:00:00",0,0,0,4665,0,66617.28571428571,50927.71428571428
"2020-08-10 00:00:00",0,4630,0,557,10347,54390.28571428572,53067.71428571428
"2020-08-11 00:00:00",71758,0,0,0,0,58752.71428571428,50795
"2020-08-12 00:00:00",0,8247,0,0,707,29853.285714285714,57083.857142857145
"2020-08-13 00:00:00",110342,4630,0,0,0,39701.71428571428,75992.57142857143
"2020-08-14 00:00:00",0,0,0,0,124094,48972.42857142857,71221.42857142857
"2020-08-15 00:00:00",50100,13072,0,0,0,57593.142857142855,75198.85714285714
"2020-08-16 00:00:00",0,11533,0,0,0,58574.28571428572,70649.71428571429
"2020-08-17 00:00:00",45227,0,0,4937,3022,63953,71586.71428571429
"2020-08-18 00:00:00",88705,0,4569,2842,9447,68782.57142857143,76313
"2020-08-19 00:00:00",36901,0,0,0,7439,73837.85714285714,67096.14285714286
"2020-08-20 00:00:00",43633,4630,0,2190,0,64621,47899.42857142857
"2020-08-21 00:00:00",24494,0,0,0,0,50392.42857142857,48528.57142857143
"2020-08-22 00:00:00",18025,0,0,0,690,44041.57142857143,40057.28571428572
"2020-08-23 00:00:00",78982,0,0,4150,971,54408.857142857145,59837.71428571428
"2020-08-24 00:00:00",91055,27275,0,557,0,63794.857142857145,56489
"2020-08-25 00:00:00",0,4630,0,0,0,49375.57142857143,55873.142857142855
"2020-08-26 00:00:00",170110,0,0,0,19935,70190.42857142857,50057.42857142857
"2020-08-27 00:00:00",26095,0,0,0,0,66710.42857142857,49997.71428571428
"2020-08-28 00:00:00",164796,27270,0,0,1871,90916.71428571429,47568.57142857143
"2020-08-29 00:00:00",0,0,0,1746,0,88492.42857142857,48378.57142857143
"2020-08-30 00:00:00",0,17584,0,0,0,78989.57142857143,52496.28571428572
"2020-08-31 00:00:00",0,0,0,4110,2874,63003.28571428572,52211.71428571428
"2020-09-01 00:00:00",33981,3126,0,0,10347,69121,62629.71428571428
"2020-09-02 00:00:00",146135,0,0,0,122480,80345.28571428571,67143.14285714286
"2020-09-03 00:00:00",48716,0,0,0,0,83576.85714285714,66035.14285714286
"2020-09-04 00:00:00",85168,35598,828,1528,0,73460.42857142857,73941
"2020-09-05 00:00:00",16404,0,0,0,9430,76901.71428571429,79430.57142857143
"2020-09-06 00:00:00",119079,0,0,0,36332,96591.28571428571,66553.28571428571
"2020-09-07 00:00:00",0,0,0,2884,20581,98945.57142857143,77194.14285714286
"2020-09-08 00:00:00",16438,16752,0,0,0,96907.85714285714,66341.85714285714
"2020-09-09 00:00:00",63140,0,0,0,0,67554.28571428571,69307.14285714286
"2020-09-10 00:00:00",0,21022,0,2049,0,63890.71428571428,72002.57142857143
"2020-09-11 00:00:00",133278,0,0,0,0,65341.42857142857,66011.85714285714
"2020-09-12 00:00:00",71926,4916,0,0,0,72628.14285714286,55591.142857142855
"2020-09-13 00:00:00",16145,21702,0,0,0,55833.28571428572,55583.71428571428
"2020-09-14 00:00:00",0,24744,0,581,0,56099,55603.71428571428
"2020-09-15 00:00:00",0,0,0,0,0,51357.57142857143,55828.57142857143
"2020-09-16 00:00:00",50742,4916,0,0,0,50288.71428571428,57454.142857142855
"2020-09-17 00:00:00",64539,10625,0,0,0,57730.71428571428,52661.142857142855
"2020-09-18 00:00:00",0,0,0,0,1588,38917.857142857145,58554.142857142855
"2020-09-19 00:00:00",69744,0,0,0,0,37903.857142857145,60828.857142857145
"2020-09-20 00:00:00",29954,4916,0,2411,0,37823.142857142855,61901.71428571428
"2020-09-21 00:00:00",0,0,0,0,0,34205.28571428572,54407.857142857145
"2020-09-22 00:00:00",23013,0,0,9514,0,38852,56921.28571428572
"2020-09-23 00:00:00",0,5201,0,0,0,31643.85714285714,57026.71428571428
"2020-09-24 00:00:00",0,0,0,0,10347,22384.14285714286,65634.14285714286
"2020-09-25 00:00:00",91538,0,0,0,530,35310,58386.42857142857
"2020-09-26 00:00:00",93570,0,0,0,0,38713.71428571428,61730.42857142857
"2020-09-27 00:00:00",24289,12655,0,0,0,38665.57142857143,57312
"2020-09-28 00:00:00",76163,0,0,557,4828,50315.42857142857,60324.42857142857
"2020-09-29 00:00:00",93437,4916,0,1227,0,59894.57142857143,70708
"2020-09-30 00:00:00",19191,0,0,0,10724,63425.142857142855,71636.14285714286
"2020-10-01 00:00:00",43313,23906,0,0,0,71549.71428571429,79182.28571428571
"2020-10-02 00:00:00",16729,0,0,0,0,60786.857142857145,77674.85714285714
"2020-10-03 00:00:00",0,4916,0,4831,1617,49043.28571428572,85329.85714285714
"2020-10-04 00:00:00",85944,12902,0,0,0,57886.42857142857,81936
"2020-10-05 00:00:00",23061,0,0,4354,134716,69398.28571428571,79882.14285714286
"2020-10-06 00:00:00",127272,0,0,0,2381,73694.28571428571,70048.14285714286
"2020-10-07 00:00:00",6632,4916,0,0,0,71070.42857142857,69467.71428571429
"2020-10-08 00:00:00",40594,0,3931,0,0,67828.57142857143,67230.71428571429
"2020-10-09 00:00:00",27952,0,0,0,0,69431.85714285714,61134
"2020-10-10 00:00:00",229104,26421,0,0,0,104311.85714285714,64274.71428571428
"2020-10-11 00:00:00",0,4916,0,0,36332,96083.42857142857,76193
"2020-10-12 00:00:00",27974,3785,2306,557,1912,78141.28571428571,74348
"2020-10-13 00:00:00",34774,5824,0,0,43054,71569.85714285714,68721
"2020-10-14 00:00:00",16486,12094,0,1023,7392,75205.42857142857,66448.71428571429
"2020-10-15 00:00:00",23061,25972,0,0,0,75849.42857142857,62394.857142857145
"2020-10-16 00:00:00",33854,24694,0,0,10347,81698.57142857143,74037.28571428571
"2020-10-17 00:00:00",78075,0,0,0,0,56348.57142857143,81847
"2020-10-18 00:00:00",86942,0,0,0,0,62876.28571428572,70374.71428571429
"2020-10-19 00:00:00",13205,0,0,2457,0,59894.142857142855,68619.42857142857
"2020-10-20 00:00:00",0,4916,0,0,0,48646,69135.71428571429
"2020-10-21 00:00:00",0,22978,0,654,4423,47368.71428571428,61795.857142857145
"2020-10-22 00:00:00",117084,0,0,0,10347,58568.42857142857,58040.28571428572
"2020-10-23 00:00:00",6672,0,0,0,0,49679.28571428572,67060.28571428571
"2020-10-24 00:00:00",82008,4630,0,0,0,50902.71428571428,46116.857142857145
"2020-10-25 00:00:00",49920,4522,0,0,4065,46840.857142857145,52399.28571428572
"2020-10-26 00:00:00",23061,0,0,557,10347,49455.857142857145,50921.142857142855
"2020-10-27 00:00:00",206629,0,0,0,10470,79767.85714285714,56008.71428571428
"2020-10-28 00:00:00",0,11533,0,511,0,77480.57142857143,61774.28571428572
"2020-10-29 00:00:00",25217,0,0,1932,0,63154.57142857143,59117
"2020-10-30 00:00:00",94471,23389,0,0,61879,87878.57142857143,43440.71428571428
"2020-10-31 00:00:00",13152,0,0,0,0,77380.42857142857,45033.857142857145
"2020-11-01 00:00:00",10809,4630,8417,0,0,72430.14285714286,37289.857142857145
"2020-11-02 00:00:00",61841,0,0,1740,123127,94250.57142857143,59316.57142857143
"2020-11-03 00:00:00",103851,0,0,2213,39441,84022.85714285714,71339.28571428571
"2020-11-04 00:00:00",38902,0,0,3959,0,88425.28571428571,69939.57142857143
"2020-11-05 00:00:00",3185,25708,0,2207,0,88989.71428571429,94497.85714285714
"2020-11-06 00:00:00",38559,11533,0,0,0,70468.71428571429,94095.57142857143
"2020-11-07 00:00:00",59034,0,0,0,0,77023.28571428571,108837.71428571429
"2020-11-08 00:00:00",0,23389,0,0,0,76956.42857142857,105654.42857142857
"2020-11-09 00:00:00",96013,11824,0,583,0,65772.28571428571,89199
"2020-11-10 00:00:00",13948,4916,0,0,29159,51846.28571428572,73728.85714285714
"2020-11-11 00:00:00",85029,34962,1733,0,0,63112.28571428572,87215.57142857143
"2020-11-12 00:00:00",0,0,0,0,1898,58940.42857142857,65440.42857142857
"2020-11-13 00:00:00",54476,0,0,0,0,59566.57142857143,65041.28571428572
"2020-11-14 00:00:00",53779,0,0,1227,94195,72447.85714285714,50348.28571428572
"2020-11-15 00:00:00",62205,8798,7985,0,29159,84556.42857142857,62577.142857142855
"2020-11-16 00:00:00",119770,23389,2484,3491,0,90372.85714285714,66579.42857142857
"2020-11-17 00:00:00",114506,0,0,0,0,99870.28571428571,67483.14285714286
"2020-11-18 00:00:00",69901,21853,0,0,0,95589,52704.71428571428
"2020-11-19 00:00:00",92017,26593,0,739,0,112367.85714285714,54700.142857142855
"2020-11-20 00:00:00",33972,0,0,2794,37480,115192.14285714286,58349.57142857143
"2020-11-21 00:00:00",9833,0,0,0,3064,95720,54829.142857142855
"2020-11-22 00:00:00",28111,31444,0,0,527,88853.42857142857,51239
"2020-11-23 00:00:00",103912,2050,0,1167,0,82852.42857142857,44596.142857142855
"2020-11-24 00:00:00",3620,24536,0,0,43576,76742,48496.28571428572
"2020-11-25 00:00:00",37368,0,0,654,0,69066,42906.42857142857
"2020-11-26 00:00:00",81719,0,0,0,1384,63887.857142857145,45328.57142857143
"2020-11-27 00:00:00",49280,4630,0,4352,0,61604.71428571428,36528.57142857143
"2020-11-28 00:00:00",15279,0,0,0,0,61944.857142857145,46289
"2020-11-29 00:00:00",65121,0,0,1717,0,62910,51581
"2020-11-30 00:00:00",90245,0,0,1167,16924,63082.57142857143,57390.42857142857
